id,group,make_decision,market,score,date
92391,0,1,Los Angeles,0.4,3/23/21
92392,1,1,San Francisco,0.9,3/26/21
92393,0,0,Los Angeles,0.3,3/2/21
92394,1,1,Los Angeles,0.4,3/16/21
92395,0,1,Los Angeles,0.5,3/17/21
92396,0,1,San Francisco,0.55,3/29/21
92397,1,0,Los Angeles,0.6,3/7/21
92398,0,1,Los Angeles,0.7,3/26/21
92399,0,0,Sacramento,0.8,3/24/21
92400,0,0,Los Angeles,0.1,3/4/21
92401,1,1,Los Angeles,0.7,3/3/21
92402,1,1,Los Angeles,0.85,3/26/21
92403,1,0,Sacramento,0.7,3/1/21
92404,0,1,Los Angeles,0.55,3/16/21
92405,1,1,Los Angeles,0.1,3/2/21
92406,0,0,Sacramento,0.4,3/13/21
92407,1,1,San Francisco,0.9,3/26/21
92408,0,1,Sacramento,0.5,3/22/21
92409,0,1,Los Angeles,0.2,3/19/21
92410,1,1,San Francisco,0.7,3/10/21
92411,1,1,Los Angeles,0.9,3/7/21
92412,1,1,Los Angeles,0.85,3/4/21
92413,0,0,Los Angeles,0.7,3/24/21
92414,0,1,Los Angeles,0.5,3/15/21
92415,0,1,San Francisco,0.7,3/2/21
92416,1,0,Los Angeles,0.9,3/28/21
92417,1,1,San Francisco,0.9,3/1/21
92418,1,1,Los Angeles,0.65,3/3/21
92419,1,1,Los Angeles,0.95,3/7/21
92420,1,1,San Francisco,0.5,3/19/21
92421,0,1,San Francisco,0.85,3/20/21
92422,1,1,San Francisco,0.95,3/2/21
92423,0,1,Los Angeles,0.8,3/14/21
92424,1,0,Sacramento,0.75,3/19/21
92425,1,0,San Francisco,0.75,3/13/21
92426,0,1,Los Angeles,0.8,3/17/21
92427,1,0,Sacramento,0.75,3/17/21
92428,0,0,Los Angeles,0.2,3/25/21
92429,1,0,San Francisco,0.4,3/9/21
92430,1,1,Los Angeles,0.95,3/17/21
92431,0,1,Los Angeles,0.95,3/3/21
92432,0,0,San Francisco,0.25,3/23/21
92433,0,1,Los Angeles,0.8,3/27/21
92434,1,1,Los Angeles,0.45,3/23/21
92435,0,1,Sacramento,0.7,3/16/21
92436,1,1,Los Angeles,0.95,3/17/21
92437,1,1,San Francisco,0.8,3/10/21
92438,0,1,Los Angeles,0.1,3/3/21
92439,1,1,Los Angeles,0.75,3/3/21
92440,0,1,Sacramento,0.15,3/4/21
92441,1,1,Los Angeles,0.3,3/4/21
92442,1,0,Los Angeles,0.85,3/2/21
92443,1,1,San Francisco,0.55,3/27/21
92444,0,0,San Francisco,0.85,3/28/21
92445,1,0,Los Angeles,0.9,3/17/21
92446,0,1,Los Angeles,0.5,3/25/21
92447,0,0,Los Angeles,0.3,3/9/21
92448,0,0,San Francisco,0.55,3/15/21
92449,0,0,Los Angeles,0.25,3/27/21
92450,0,1,San Francisco,0.7,3/20/21
92451,0,1,Los Angeles,0.85,3/4/21
92452,1,1,Los Angeles,0.65,3/13/21
92453,1,0,Los Angeles,0.5,3/16/21
92454,1,1,Los Angeles,0.7,3/9/21
92455,0,1,Los Angeles,0.85,3/21/21
92456,0,1,Los Angeles,0.3,3/2/21
92457,0,0,San Francisco,0.45,3/26/21
92458,0,0,San Francisco,0.8,3/25/21
92459,1,0,San Francisco,0.65,3/4/21
92460,0,1,Los Angeles,0.3,3/15/21
92461,0,1,San Francisco,0.75,3/16/21
92462,0,1,Los Angeles,0.35,3/23/21
92463,0,1,Los Angeles,0.8,3/29/21
92464,0,0,San Francisco,0.35,3/8/21
92465,1,1,San Francisco,0.85,3/18/21
92466,1,0,San Francisco,0.35,3/17/21
92467,0,0,San Francisco,0.7,3/19/21
92468,1,0,Sacramento,0.4,3/21/21
92469,0,1,San Francisco,0.3,3/4/21
92470,0,1,Los Angeles,0.7,3/2/21
92471,1,1,Los Angeles,0.2,3/23/21
92472,0,1,San Francisco,0.6,3/21/21
92473,0,0,San Francisco,0.4,3/8/21
92474,1,1,Los Angeles,0.7,3/14/21
92475,0,1,Los Angeles,0.3,3/6/21
92476,1,1,Los Angeles,0.7,3/27/21
92477,0,0,Sacramento,0.15,3/8/21
92478,0,1,Los Angeles,0.4,3/30/21
92479,1,1,Los Angeles,0.3,3/25/21
92480,0,0,Los Angeles,0.25,3/15/21
92481,0,0,Los Angeles,0.75,3/1/21
92482,1,0,Sacramento,0.75,3/29/21
92483,0,1,San Francisco,0.7,3/3/21
92484,0,1,Sacramento,0.5,3/28/21
92485,0,1,Sacramento,0.2,3/17/21
92486,1,0,Sacramento,0.45,3/3/21
92487,0,1,Los Angeles,0.65,3/21/21
92488,0,0,Los Angeles,0.2,3/10/21
92489,1,0,Los Angeles,0.95,3/12/21
92490,1,1,San Francisco,0.75,3/2/21
92491,1,0,San Francisco,0.3,3/14/21
92492,0,1,San Francisco,0.75,3/2/21
92493,0,1,San Francisco,0.85,3/8/21
92494,0,1,San Francisco,0.5,3/6/21
92495,0,1,Sacramento,0.85,3/17/21
92496,0,0,San Francisco,0.65,3/8/21
92497,1,1,Los Angeles,0.05,3/18/21
92498,1,1,Los Angeles,0.1,3/22/21
92499,0,0,Los Angeles,0.75,3/26/21
92500,0,0,Sacramento,0.35,3/2/21
92501,0,0,Los Angeles,0.3,3/5/21
92502,0,0,San Francisco,0.85,3/2/21
92503,0,1,Los Angeles,0.45,3/22/21
92504,1,0,San Francisco,0.5,3/14/21
92505,1,1,Los Angeles,0.65,3/16/21
92506,1,1,Sacramento,0.75,3/1/21
92507,1,1,San Francisco,0.5,3/8/21
92508,0,1,Los Angeles,0.7,3/28/21
92509,1,1,Los Angeles,0.8,3/20/21
92510,1,1,Los Angeles,0.9,3/5/21
92511,1,0,Los Angeles,0.9,3/1/21
92512,0,1,Los Angeles,0.25,3/12/21
92513,0,1,San Francisco,0.9,3/3/21
92514,1,1,Sacramento,0.95,3/23/21
92515,0,0,San Francisco,0.15,3/24/21
92516,0,0,San Francisco,0.35,3/3/21
92517,0,1,San Francisco,0.95,3/8/21
92518,1,1,Los Angeles,0.8,3/29/21
92519,1,1,Los Angeles,0.45,3/14/21
92520,0,1,San Francisco,0.15,3/3/21
92521,0,1,San Francisco,0.6,3/19/21
92522,0,1,San Francisco,0.75,3/9/21
92523,0,1,San Francisco,0.95,3/9/21
92524,0,1,Sacramento,0.45,3/3/21
92525,0,0,Sacramento,0.85,3/12/21
92526,0,0,Los Angeles,0.9,3/13/21
92527,0,0,Sacramento,0.65,3/26/21
92528,0,1,Los Angeles,0.8,3/24/21
92529,1,1,San Francisco,0.05,3/30/21
92530,1,1,San Francisco,0.85,3/3/21
92531,1,1,Los Angeles,0.5,3/25/21
92532,1,1,Los Angeles,0.85,3/24/21
92533,1,1,Los Angeles,0.2,3/10/21
92534,1,1,Sacramento,0.75,3/20/21
92535,1,1,San Francisco,0.9,3/13/21
92536,1,1,Los Angeles,0.4,3/7/21
92537,0,1,Los Angeles,0.5,3/6/21
92538,1,0,Los Angeles,0.65,3/30/21
92539,0,1,San Francisco,0.25,3/13/21
92540,1,1,Sacramento,0.7,3/2/21
92541,0,0,San Francisco,0.3,3/7/21
92542,1,0,San Francisco,0.15,3/4/21
92543,0,0,San Francisco,0.9,3/27/21
92544,0,0,San Francisco,0.8,3/30/21
92545,0,1,Los Angeles,0.55,3/13/21
92546,0,1,Los Angeles,0.8,3/22/21
92547,0,1,Sacramento,0.55,3/30/21
92548,1,1,Los Angeles,0.85,3/30/21
92549,0,0,Los Angeles,0.75,3/15/21
92550,1,1,San Francisco,0.85,3/30/21
92551,1,0,Sacramento,0.35,3/5/21
92552,0,0,Los Angeles,0.55,3/20/21
92553,0,1,Los Angeles,0.8,3/13/21
92554,0,1,Sacramento,0.75,3/10/21
92555,1,1,Los Angeles,0.9,3/10/21
92556,1,1,Los Angeles,0.85,3/13/21
92557,1,1,Los Angeles,0.75,3/18/21
92558,1,1,San Francisco,0.2,3/6/21
92559,1,1,San Francisco,0.65,3/10/21
92560,1,0,San Francisco,0.6,3/6/21
92561,1,1,Los Angeles,0.9,3/1/21
92562,1,1,Los Angeles,0.7,3/4/21
92563,1,0,Los Angeles,0.75,3/24/21
92564,0,1,Los Angeles,0.35,3/30/21
92565,0,0,San Francisco,0.6,3/4/21
92566,0,1,San Francisco,0.6,3/15/21
92567,1,1,Los Angeles,0.75,3/19/21
92568,0,0,Los Angeles,0.6,3/9/21
92569,0,0,Los Angeles,0.6,3/8/21
92570,1,1,Los Angeles,0.85,3/3/21
92571,0,1,Los Angeles,0.4,3/5/21
92572,0,0,Los Angeles,0.8,3/3/21
92573,0,1,Los Angeles,0.55,3/4/21
92574,1,1,Los Angeles,0.1,3/10/21
92575,0,0,San Francisco,0.75,3/4/21
92576,0,0,Los Angeles,0.5,3/16/21
92577,0,0,Los Angeles,0.05,3/19/21
92578,1,0,Sacramento,0.65,3/3/21
92579,1,1,Los Angeles,0.75,3/18/21
92580,0,0,Sacramento,0.95,3/21/21
92581,0,1,Los Angeles,0.65,3/23/21
92582,0,1,San Francisco,0.1,3/27/21
92583,1,0,Sacramento,0.95,3/27/21
92584,0,1,San Francisco,0.5,3/3/21
92585,0,1,Los Angeles,0.95,3/3/21
92586,1,1,Los Angeles,0.2,3/20/21
92587,1,0,Los Angeles,0.35,3/9/21
92588,0,0,San Francisco,0.8,3/10/21
92589,1,1,Los Angeles,0.55,3/3/21
92590,0,1,San Francisco,0.9,3/7/21
92591,1,1,Los Angeles,0.9,3/17/21
92592,1,0,Sacramento,0.8,3/15/21
92593,1,0,San Francisco,0.75,3/16/21
92594,1,1,Los Angeles,0.15,3/9/21
92595,0,1,Los Angeles,0.8,3/5/21
92596,1,0,San Francisco,0.9,3/30/21
92597,1,1,Los Angeles,0.65,3/24/21
92598,1,0,San Francisco,0.9,3/21/21
92599,1,1,San Francisco,0.75,3/5/21
92600,0,0,San Francisco,0.4,3/16/21
92601,1,0,San Francisco,0.25,3/26/21
92602,1,1,Sacramento,0.55,3/5/21
92603,1,0,Los Angeles,0.95,3/14/21
92604,0,0,Los Angeles,0.55,3/14/21
92605,0,1,San Francisco,0.55,3/23/21
92606,0,0,Los Angeles,0.2,3/28/21
92607,0,1,Los Angeles,0.5,3/7/21
92608,1,0,Los Angeles,0.15,3/25/21
92609,1,1,Sacramento,0.65,3/30/21
92610,1,1,Los Angeles,0.95,3/3/21
92611,1,1,Los Angeles,0.3,3/23/21
92612,0,0,San Francisco,0.8,3/25/21
92613,0,1,Los Angeles,0.4,3/7/21
92614,1,0,Los Angeles,0.75,3/23/21
92615,0,0,San Francisco,0.4,3/19/21
92616,1,1,Los Angeles,0.95,3/7/21
92617,1,1,Los Angeles,0.85,3/5/21
92618,0,1,Sacramento,0.6,3/29/21
92619,0,1,San Francisco,0.15,3/16/21
92620,0,1,Los Angeles,0.75,3/25/21
92621,0,0,Los Angeles,0.95,3/16/21
92622,0,1,Los Angeles,0.15,3/20/21
92623,0,1,Los Angeles,0.5,3/14/21
92624,1,1,Los Angeles,0.3,3/18/21
92625,0,0,Sacramento,0.55,3/5/21
92626,1,1,Los Angeles,0.5,3/7/21
92627,1,1,San Francisco,0.9,3/23/21
92628,0,0,Los Angeles,0.95,3/9/21
92629,1,1,San Francisco,0.4,3/3/21
92630,1,1,San Francisco,0.3,3/14/21
92631,1,0,San Francisco,0.25,3/14/21
92632,0,1,Sacramento,0.25,3/9/21
92633,0,0,Sacramento,0.3,3/3/21
92634,0,1,Los Angeles,0.05,3/5/21
92635,1,0,Los Angeles,0.45,3/14/21
92636,1,1,Los Angeles,0.85,3/4/21
92637,1,0,San Francisco,0.9,3/27/21
92638,1,0,Los Angeles,0.95,3/10/21
92639,0,1,Sacramento,0.85,3/16/21
92640,0,1,Los Angeles,0.8,3/27/21
92641,1,1,San Francisco,0.85,3/21/21
92642,1,0,Los Angeles,0.6,3/13/21
92643,1,1,Sacramento,0.95,3/13/21
92644,0,0,Los Angeles,0.85,3/1/21
92645,0,1,San Francisco,0.6,3/18/21
92646,1,1,Sacramento,0.65,3/12/21
92647,1,0,Sacramento,0.6,3/4/21
92648,0,1,Los Angeles,0.15,3/1/21
92649,1,0,Los Angeles,0.6,3/24/21
92650,0,1,San Francisco,0.3,3/3/21
92651,0,1,San Francisco,0.65,3/8/21
92652,0,1,Los Angeles,0.5,3/4/21
92653,1,1,Los Angeles,0.65,3/8/21
92654,0,1,Los Angeles,0.9,3/17/21
92655,0,1,San Francisco,0.75,3/26/21
92656,1,1,Los Angeles,0.7,3/14/21
92657,0,1,San Francisco,0.1,3/15/21
92658,0,1,Los Angeles,0.6,3/6/21
92659,1,1,Los Angeles,0.15,3/2/21
92660,0,0,San Francisco,0.1,3/21/21
92661,0,0,Los Angeles,0.65,3/23/21
92662,0,0,Los Angeles,0.7,3/27/21
92663,0,1,Los Angeles,0.3,3/23/21
92664,1,1,San Francisco,0.75,3/23/21
92665,0,1,San Francisco,0.3,3/2/21
92666,1,0,San Francisco,0.6,3/10/21
92667,1,1,Los Angeles,0.8,3/30/21
92668,0,0,Los Angeles,0.3,3/1/21
92669,0,0,Los Angeles,0.75,3/28/21
92670,1,1,Los Angeles,0.35,3/8/21
92671,0,0,San Francisco,0.05,3/24/21
92672,1,0,San Francisco,0.45,3/25/21
92673,1,1,Los Angeles,0.9,3/29/21
92674,0,1,Los Angeles,0.85,3/25/21
92675,0,0,San Francisco,0.45,3/26/21
92676,0,1,San Francisco,0.85,3/22/21
92677,1,0,Sacramento,0.75,3/20/21
92678,1,1,Los Angeles,0.6,3/6/21
92679,0,1,San Francisco,0.65,3/16/21
92680,0,1,Los Angeles,0.95,3/12/21
92681,0,1,San Francisco,0.2,3/9/21
92682,0,1,Los Angeles,0.75,3/16/21
92683,0,0,San Francisco,0.15,3/2/21
92684,0,1,Los Angeles,0.8,3/14/21
92685,0,1,Los Angeles,0.15,3/13/21
92686,1,1,Los Angeles,0.6,3/26/21
92687,1,1,Sacramento,0.45,3/30/21
92688,1,0,Los Angeles,0.25,3/4/21
92689,1,1,Los Angeles,0.9,3/21/21
92690,1,1,San Francisco,0.4,3/7/21
92691,0,0,Los Angeles,0.2,3/4/21
92692,1,0,Los Angeles,0.95,3/13/21
92693,1,1,Los Angeles,0.95,3/14/21
92694,1,0,Los Angeles,0.95,3/12/21
92695,1,0,Sacramento,0.4,3/22/21
92696,0,1,Los Angeles,0.35,3/12/21
92697,0,0,Los Angeles,0.95,3/27/21
92698,1,1,Los Angeles,0.4,3/5/21
92699,1,0,San Francisco,0.7,3/21/21
92700,0,0,Los Angeles,0.8,3/25/21
92701,1,1,Los Angeles,0.25,3/1/21
92702,0,1,Los Angeles,0.75,3/4/21
92703,1,1,San Francisco,0.75,3/19/21
92704,1,1,Los Angeles,0.35,3/10/21
92705,1,1,Los Angeles,0.7,3/21/21
92706,1,0,San Francisco,0.5,3/12/21
92707,0,1,Los Angeles,0.85,3/10/21
92708,0,0,San Francisco,0.85,3/25/21
92709,1,1,San Francisco,0.75,3/28/21
92710,1,1,Los Angeles,0.7,3/5/21
92711,1,1,San Francisco,0.95,3/4/21
92712,0,0,San Francisco,0.35,3/2/21
92713,0,1,Los Angeles,0.8,3/26/21
92714,0,1,Los Angeles,0.3,3/17/21
92715,0,1,Los Angeles,0.45,3/23/21
92716,1,1,Los Angeles,0.25,3/29/21
92717,1,0,Los Angeles,0.25,3/2/21
92718,0,1,Los Angeles,0.2,3/30/21
92719,0,0,Los Angeles,0.9,3/6/21
92720,0,0,Los Angeles,0.65,3/16/21
92721,1,0,Sacramento,0.45,3/14/21
92722,1,1,Los Angeles,0.5,3/13/21
92723,0,1,Los Angeles,0.35,3/8/21
92724,1,1,Los Angeles,0.9,3/12/21
92725,1,0,San Francisco,0.95,3/24/21
92726,1,1,San Francisco,0.85,3/1/21
92727,1,1,Los Angeles,0.7,3/28/21
92728,0,1,Los Angeles,0.15,3/29/21
92729,1,1,Los Angeles,0.7,3/13/21
92730,0,0,Los Angeles,0.15,3/3/21
92731,1,1,San Francisco,0.95,3/27/21
92732,0,1,San Francisco,0.8,3/18/21
92733,0,0,San Francisco,0.4,3/3/21
92734,1,1,Los Angeles,0.65,3/15/21
92735,1,0,Los Angeles,0.9,3/17/21
92736,1,0,San Francisco,0.15,3/4/21
92737,1,1,Los Angeles,0.65,3/12/21
92738,0,1,Los Angeles,0.6,3/20/21
92739,1,0,Los Angeles,0.95,3/6/21
92740,0,1,Los Angeles,0.1,3/10/21
92741,1,0,Los Angeles,0.55,3/24/21
92742,1,1,Sacramento,0.1,3/23/21
92743,1,1,San Francisco,0.35,3/3/21
92744,0,1,Los Angeles,0.9,3/29/21
92745,1,0,Los Angeles,0.65,3/20/21
92746,1,1,Los Angeles,0.65,3/15/21
92747,0,1,Los Angeles,0.2,3/5/21
92748,1,0,San Francisco,0.95,3/1/21
92749,1,1,Los Angeles,0.35,3/18/21
92750,1,0,San Francisco,0.75,3/17/21
92751,0,1,Sacramento,0.55,3/30/21
92752,1,1,San Francisco,0.9,3/26/21
92753,0,0,Los Angeles,0.4,3/9/21
92754,1,0,Los Angeles,0.45,3/17/21
92755,0,1,Los Angeles,0.95,3/22/21
92756,0,0,Sacramento,0.95,3/29/21
92757,0,0,Sacramento,0.4,3/29/21
92758,1,1,Los Angeles,0.3,3/23/21
92759,0,1,Los Angeles,0.5,3/3/21
92760,0,0,San Francisco,0.95,3/2/21
92761,1,1,San Francisco,0.95,3/26/21
92762,1,1,Los Angeles,0.8,3/28/21
92763,0,1,San Francisco,0.2,3/9/21
92764,0,1,Los Angeles,0.95,3/20/21
92765,0,1,Los Angeles,0.9,3/9/21
92766,0,1,Los Angeles,0.45,3/1/21
92767,1,1,San Francisco,0.5,3/14/21
92768,1,1,San Francisco,0.7,3/4/21
92769,1,0,San Francisco,0.8,3/25/21
92770,0,0,San Francisco,0.2,3/29/21
92771,0,0,San Francisco,0.9,3/30/21
92772,1,1,Los Angeles,0.5,3/1/21
92773,0,0,Los Angeles,0.7,3/3/21
92774,1,1,Los Angeles,0.65,3/6/21
92775,0,0,San Francisco,0.7,3/13/21
92776,1,0,Sacramento,0.85,3/26/21
92777,0,0,Los Angeles,0.65,3/16/21
92778,1,0,San Francisco,0.6,3/10/21
92779,0,0,San Francisco,0.2,3/9/21
92780,0,0,Los Angeles,0.05,3/14/21
92781,0,1,Los Angeles,0.35,3/10/21
92782,0,1,Los Angeles,0.65,3/9/21
92783,0,1,Los Angeles,0.95,3/19/21
92784,0,0,Los Angeles,0.95,3/3/21
92785,1,0,Sacramento,0.15,3/14/21
92786,0,1,Sacramento,0.3,3/4/21
92787,0,0,Sacramento,0.85,3/29/21
92788,0,1,Sacramento,0.7,3/28/21
92789,0,1,Los Angeles,0.65,3/27/21
92790,1,1,San Francisco,0.65,3/2/21
92791,1,1,San Francisco,0.35,3/8/21
92792,0,1,Los Angeles,0.25,3/6/21
92793,1,1,Los Angeles,0.8,3/22/21
92794,0,0,Los Angeles,0.4,3/19/21
92795,0,1,Los Angeles,0.45,3/12/21
92796,1,1,Los Angeles,0.55,3/3/21
92797,0,0,San Francisco,0.8,3/22/21
92798,1,1,San Francisco,0.15,3/22/21
92799,1,0,Los Angeles,0.4,3/22/21
92800,1,1,Los Angeles,0.65,3/12/21
92801,1,1,Los Angeles,0.45,3/29/21
92802,1,0,Los Angeles,0.75,3/9/21
92803,1,1,Los Angeles,0.75,3/29/21
92804,0,1,San Francisco,0.15,3/22/21
92805,1,1,Los Angeles,0.75,3/28/21
92806,0,1,San Francisco,0.25,3/12/21
92807,1,0,Los Angeles,0.65,3/30/21
92808,1,1,Los Angeles,0.6,3/26/21
92809,0,1,Los Angeles,0.95,3/9/21
92810,1,1,Los Angeles,0.75,3/27/21
92811,0,0,Los Angeles,0.75,3/13/21
92812,1,0,Los Angeles,0.3,3/25/21
92813,1,1,Los Angeles,0.95,3/13/21
92814,0,0,Los Angeles,0.35,3/12/21
92815,1,0,Los Angeles,0.2,3/1/21
92816,0,1,San Francisco,0.3,3/10/21
92817,0,0,Los Angeles,0.05,3/28/21
92818,0,1,Los Angeles,0.05,3/18/21
92819,0,1,San Francisco,0.9,3/4/21
92820,0,0,Los Angeles,0.3,3/13/21
92821,1,1,Los Angeles,0.85,3/25/21
92822,1,0,San Francisco,0.95,3/25/21
92823,1,0,Sacramento,0.85,3/25/21
92824,0,1,Los Angeles,0.35,3/18/21
92825,0,1,Los Angeles,0.65,3/7/21
92826,1,1,Los Angeles,0.1,3/5/21
92827,1,1,Los Angeles,0.5,3/2/21
92828,0,0,Sacramento,0.9,3/16/21
92829,1,1,Los Angeles,0.2,3/22/21
92830,1,0,Sacramento,0.55,3/22/21
92831,1,1,Los Angeles,0.85,3/26/21
92832,0,0,Sacramento,0.25,3/6/21
92833,1,0,Los Angeles,0.9,3/8/21
92834,0,1,Los Angeles,0.05,3/6/21
92835,0,0,Los Angeles,0.9,3/17/21
92836,0,1,Los Angeles,0.8,3/5/21
92837,1,1,San Francisco,0.5,3/1/21
92838,0,1,San Francisco,0.7,3/1/21
92839,1,0,Los Angeles,0.3,3/8/21
92840,1,0,Los Angeles,0.15,3/6/21
92841,0,1,Los Angeles,0.9,3/5/21
92842,1,1,San Francisco,0.1,3/18/21
92843,1,1,Los Angeles,0.8,3/3/21
92844,1,1,Los Angeles,0.75,3/8/21
92845,0,1,Los Angeles,0.5,3/15/21
92846,1,0,San Francisco,0.95,3/28/21
92847,0,1,Los Angeles,0.45,3/2/21
92848,1,1,Los Angeles,0.35,3/7/21
92849,1,0,Los Angeles,0.85,3/12/21
92850,1,0,Los Angeles,0.75,3/7/21
92851,1,1,Los Angeles,0.9,3/12/21
92852,0,0,San Francisco,0.25,3/24/21
92853,1,0,Los Angeles,0.5,3/16/21
92854,1,1,Los Angeles,0.6,3/30/21
92855,1,1,Los Angeles,0.3,3/6/21
92856,0,0,San Francisco,0.6,3/8/21
92857,0,1,Los Angeles,0.3,3/15/21
92858,0,0,Los Angeles,0.65,3/23/21
92859,1,1,Los Angeles,0.15,3/21/21
92860,1,1,San Francisco,0.85,3/8/21
92861,1,1,Los Angeles,0.85,3/16/21
92862,1,0,Sacramento,0.3,3/7/21
92863,0,1,Los Angeles,0.2,3/13/21
92864,1,1,Los Angeles,0.4,3/30/21
92865,1,0,Los Angeles,0.15,3/4/21
92866,1,0,Los Angeles,0.9,3/24/21
92867,1,1,San Francisco,0.5,3/29/21
92868,1,0,Sacramento,0.05,3/17/21
92869,1,0,San Francisco,0.5,3/30/21
92870,0,1,Los Angeles,0.65,3/3/21
92871,0,1,San Francisco,0.6,3/9/21
92872,0,0,San Francisco,0.95,3/30/21
92873,1,1,San Francisco,0.5,3/22/21
92874,0,0,Los Angeles,0.25,3/17/21
92875,1,0,San Francisco,0.7,3/19/21
92876,0,1,Los Angeles,0.55,3/26/21
92877,0,0,Sacramento,0.65,3/4/21
92878,0,1,Los Angeles,0.9,3/12/21
92879,1,0,Los Angeles,0.55,3/15/21
92880,0,0,Sacramento,0.8,3/17/21
92881,0,1,Los Angeles,0.8,3/17/21
92882,0,0,Los Angeles,0.25,3/16/21
92883,1,0,San Francisco,0.55,3/2/21
92884,1,1,Los Angeles,0.15,3/2/21
92885,0,1,Los Angeles,0.7,3/23/21
92886,0,1,Los Angeles,0.65,3/25/21
92887,1,1,Los Angeles,0.7,3/5/21
92888,0,1,Los Angeles,0.75,3/10/21
92889,0,0,San Francisco,0.05,3/3/21
92890,0,0,San Francisco,0.2,3/3/21
92891,1,1,Los Angeles,0.85,3/5/21
92892,0,1,Los Angeles,0.7,3/14/21
92893,0,1,Los Angeles,0.85,3/4/21
92894,0,0,San Francisco,0.95,3/3/21
92895,1,1,Los Angeles,0.7,3/18/21
92896,1,0,San Francisco,0.85,3/5/21
92897,0,1,Los Angeles,0.85,3/24/21
92898,1,1,Los Angeles,0.55,3/23/21
92899,1,0,San Francisco,0.5,3/3/21
92900,1,1,Los Angeles,0.5,3/21/21
92901,1,1,Los Angeles,0.8,3/18/21
92902,1,1,San Francisco,0.95,3/18/21
92903,1,1,San Francisco,0.6,3/26/21
92904,1,0,San Francisco,0.3,3/22/21
92905,1,0,Los Angeles,0.9,3/3/21
92906,0,1,Los Angeles,0.1,3/27/21
92907,0,0,Sacramento,0.85,3/21/21
92908,0,1,Los Angeles,0.75,3/21/21
92909,1,0,San Francisco,0.5,3/28/21
92910,1,1,Los Angeles,0.75,3/25/21
92911,0,0,Los Angeles,0.75,3/17/21
92912,0,1,Los Angeles,0.85,3/15/21
92913,1,1,Los Angeles,0.9,3/28/21
92914,0,1,Los Angeles,0.95,3/3/21
92915,1,1,San Francisco,0.9,3/13/21
92916,1,1,Los Angeles,0.8,3/23/21
92917,1,0,Los Angeles,0.8,3/3/21
92918,1,1,Los Angeles,0.35,3/9/21
92919,0,0,Los Angeles,0.95,3/27/21
92920,0,0,Los Angeles,0.95,3/6/21
92921,0,0,San Francisco,0.85,3/3/21
92922,1,0,Los Angeles,0.25,3/3/21
92923,1,1,Los Angeles,0.75,3/23/21
92924,1,0,San Francisco,0.65,3/8/21
92925,0,0,Los Angeles,0.95,3/3/21
92926,0,1,Los Angeles,0.35,3/7/21
92927,0,0,Los Angeles,0.4,3/20/21
92928,0,0,Los Angeles,0.3,3/2/21
92929,0,1,San Francisco,0.7,3/5/21
92930,0,0,San Francisco,0.85,3/14/21
92931,0,0,Sacramento,0.4,3/15/21
92932,1,0,Los Angeles,0.9,3/5/21
92933,1,1,Los Angeles,0.3,3/10/21
92934,1,0,San Francisco,0.6,3/16/21
92935,0,0,Los Angeles,0.9,3/24/21
92936,0,0,San Francisco,0.95,3/3/21
92937,1,1,Los Angeles,0.9,3/23/21
92938,1,1,Los Angeles,0.9,3/20/21
92939,0,1,Los Angeles,0.75,3/19/21
92940,1,1,Los Angeles,0.95,3/22/21
92941,0,0,Los Angeles,0.2,3/25/21
92942,1,1,Los Angeles,0.2,3/3/21
92943,0,0,San Francisco,0.65,3/25/21
92944,0,1,Los Angeles,0.85,3/15/21
92945,1,1,Los Angeles,0.5,3/4/21
92946,0,0,San Francisco,0.75,3/24/21
92947,1,1,Los Angeles,0.65,3/30/21
92948,0,1,Los Angeles,0.3,3/27/21
92949,1,1,Los Angeles,0.7,3/6/21
92950,1,1,San Francisco,0.75,3/25/21
92951,1,1,Los Angeles,0.95,3/16/21
92952,0,0,Los Angeles,0.05,3/27/21
92953,1,1,San Francisco,0.2,3/28/21
92954,0,0,Los Angeles,0.95,3/16/21
92955,0,1,Los Angeles,0.15,3/13/21
92956,0,0,Los Angeles,0.8,3/4/21
92957,1,1,Los Angeles,0.75,3/3/21
92958,0,1,San Francisco,0.65,3/27/21
92959,0,0,Los Angeles,0.65,3/5/21
92960,1,0,Los Angeles,0.55,3/28/21
92961,0,1,Los Angeles,0.8,3/13/21
92962,1,1,Los Angeles,0.55,3/24/21
92963,1,1,Los Angeles,0.2,3/18/21
92964,0,1,Los Angeles,0.95,3/5/21
92965,0,1,Los Angeles,0.6,3/19/21
92966,1,1,Los Angeles,0.9,3/30/21
92967,0,0,Los Angeles,0.7,3/20/21
92968,0,0,San Francisco,0.4,3/25/21
92969,0,0,Sacramento,0.75,3/28/21
92970,0,1,Los Angeles,0.85,3/22/21
92971,1,1,Los Angeles,0.1,3/12/21
92972,0,0,Los Angeles,0.85,3/23/21
92973,0,1,Los Angeles,0.2,3/22/21
92974,0,0,Los Angeles,0.65,3/2/21
92975,1,1,Los Angeles,0.3,3/1/21
92976,0,1,Los Angeles,0.75,3/27/21
92977,0,1,Los Angeles,0.9,3/15/21
92978,1,1,Los Angeles,0.45,3/13/21
92979,1,0,Los Angeles,0.25,3/16/21
92980,0,1,San Francisco,0.75,3/30/21
92981,0,1,Los Angeles,0.75,3/3/21
92982,1,1,Los Angeles,0.6,3/17/21
